VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,10-03-2016 07:09,10-03-2016 07:18,2,2.78,-73.99980164,40.72704697,1,N,-73.98558044,40.75902176,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 07:09,10-03-2016 07:20,1,2.03,-73.98130035,40.73091888,1,N,-73.97920227,40.75311661,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 07:09,10-03-2016 07:21,1,2.58,-73.99232483,40.72466278,1,N,-73.96958923,40.75735855,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 07:09,10-03-2016 07:23,6,2.33,-73.95552063,40.76831818,1,N,-73.98313141,40.75416183,1,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 07:09,10-03-2016 07:14,5,0.86,-73.97896576,40.75407028,1,N,-73.9743042,40.7632103,1,5.5,0,0.5,1.89,0,0.3,8.19
2,10-03-2016 07:09,10-03-2016 07:20,5,1.88,-73.98283386,40.71967316,1,N,-74.01014709,40.72014236,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 07:09,10-03-2016 07:12,1,0.58,-73.97541809,40.7519989,1,N,-73.9778595,40.74565125,1,4,0,0.5,0.96,0,0.3,5.76
2,10-03-2016 07:09,10-03-2016 07:14,4,0.64,-73.99478149,40.75018692,1,N,-74.00430298,40.75245285,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:09,10-03-2016 07:21,1,2.1,-73.9597168,40.76281357,1,N,-73.94355011,40.78860855,1,10.5,0,0.5,2,0,0.3,13.3
2,10-03-2016 07:09,10-03-2016 08:30,1,18.81,-73.77706146,40.64635468,2,N,-73.97884369,40.76409149,2,52,0,0.5,0,5.54,0.3,58.34
2,10-03-2016 07:09,10-03-2016 07:55,1,17.36,-73.99642181,40.74320221,2,N,-73.7890625,40.64162445,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 07:09,10-03-2016 07:19,1,1.53,-73.98444366,40.78004837,1,N,-73.98440552,40.7615509,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 07:09,10-03-2016 07:23,3,5.5,-73.98001099,40.73934937,1,N,-74.01489258,40.71472931,1,18,0,0.5,3.76,0,0.3,22.56
2,10-03-2016 07:09,10-03-2016 07:18,6,2.41,-73.95632172,40.80313873,1,N,-73.95420837,40.7789917,1,9.5,0,0.5,1.55,0,0.3,11.85
2,10-03-2016 07:09,10-03-2016 07:15,6,0.98,-73.9702301,40.75854874,1,N,-73.95835876,40.76451874,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 07:09,10-03-2016 07:15,5,1.15,-73.9475174,40.77532959,1,N,-73.9425354,40.78812408,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:09,10-03-2016 07:28,1,2.75,-73.98686981,40.76673126,1,N,-73.9777832,40.73905182,1,14,0,0.5,2.22,0,0.3,17.02
2,10-03-2016 07:09,10-03-2016 07:30,1,3.94,-73.98480988,40.76221466,1,N,-73.96334839,40.81067657,1,16.5,0,0.5,5.19,0,0.3,22.49
2,10-03-2016 07:09,10-03-2016 07:23,1,2.94,-73.99016571,40.74653244,1,N,-73.95774078,40.77043533,1,12,0,0.5,1.5,0,0.3,14.3
2,10-03-2016 07:09,10-03-2016 07:14,6,0.77,-73.95211029,40.7814827,1,N,-73.96033478,40.77716064,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 07:09,10-03-2016 07:17,5,1.26,-73.99051666,40.75564575,1,N,-73.97493744,40.76077271,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:09,10-03-2016 07:25,1,5.02,-73.98429108,40.72886658,1,N,-74.01381683,40.70778656,1,17.5,0,0.5,3.66,0,0.3,21.96
2,10-03-2016 07:09,10-03-2016 07:14,2,0.86,-73.97956848,40.7439003,1,N,-73.97158813,40.75453568,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 07:09,10-03-2016 07:13,3,0.85,-73.955513,40.77959061,1,N,-73.95269775,40.78930283,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:09,10-03-2016 07:14,1,0.68,-73.98214722,40.76896667,1,N,-73.98767853,40.77619553,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:09,10-03-2016 07:19,2,2.61,-73.99984741,40.7331543,1,N,-73.9743576,40.75955963,1,10,0,0.5,1.75,0,0.3,12.55
2,10-03-2016 07:09,10-03-2016 07:29,1,3.67,-74.00566101,40.71606827,1,N,-73.97293854,40.75555038,1,15.5,0,0.5,2.7,0,0.3,19
2,10-03-2016 07:09,10-03-2016 07:19,1,2.59,-73.99067688,40.73474503,1,N,-74.01439667,40.71466064,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 07:09,10-03-2016 07:29,2,4.4,-74.01134491,40.72364044,1,N,-73.97039032,40.75545502,1,17.5,0,0.5,3.66,0,0.3,21.96
2,10-03-2016 07:09,10-03-2016 07:34,1,4.92,-73.99845123,40.72639084,1,N,-73.95761871,40.78263855,1,20,0,0.5,0,0,0.3,20.8
2,10-03-2016 07:09,10-03-2016 07:14,1,0.79,-73.96618652,40.76540756,1,N,-73.97664642,40.76413345,1,5,0,0.5,1,0,0.3,6.8
2,10-03-2016 07:09,10-03-2016 07:16,1,1.11,-73.98640442,40.75915909,1,N,-74.00217438,40.76122665,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:09,10-03-2016 07:24,5,3.29,-73.97666931,40.79059982,1,N,-73.974823,40.75666046,1,13.5,0,0.5,2.14,0,0.3,16.44
2,10-03-2016 07:09,10-03-2016 07:42,6,14.76,-74.00608826,40.7064209,1,N,-74.00608826,40.7064209,1,41,0,0.5,11.84,5.54,0.3,59.18
2,10-03-2016 07:09,10-03-2016 07:14,1,0.75,-73.98081207,40.7481575,1,N,-73.98431396,40.75476837,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 07:09,10-03-2016 07:21,6,1.46,-73.99152374,40.74993896,1,N,-73.97457886,40.75038147,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 07:09,10-03-2016 07:46,1,12.39,-73.86377716,40.76934052,1,N,-73.9912796,40.74723816,1,38,0,0.5,11.08,5.54,0.3,55.42
2,10-03-2016 07:09,10-03-2016 07:14,5,0.89,-73.99103546,40.75070572,1,N,-73.98654175,40.74297333,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:09,10-03-2016 07:15,5,1.33,-73.96019745,40.77313614,1,N,-73.97375488,40.75906754,1,6.5,0,0.5,1,0,0.3,8.3
2,10-03-2016 07:09,10-03-2016 07:13,1,0.5,-73.97953033,40.78176117,1,N,-73.9813385,40.78662872,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 07:09,10-03-2016 07:26,5,5.78,-73.97817993,40.78847885,1,N,-74.01309204,40.71700668,1,18.5,0,0.5,2,0,0.3,21.3
2,10-03-2016 07:09,10-03-2016 07:17,1,0.99,-74.00649261,40.74863434,1,N,-74.00231171,40.76060104,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 07:09,10-03-2016 07:25,2,6.76,-73.95335388,40.77554703,1,N,-74.00449371,40.70727539,1,21,0,0.5,3.85,0,0.3,25.65
2,10-03-2016 07:09,10-03-2016 07:20,2,2.61,-73.9525528,40.77212143,1,N,-73.98168945,40.76725006,1,10.5,0,0.5,3,0,0.3,14.3
2,10-03-2016 07:09,10-03-2016 07:33,1,5.13,-73.97921753,40.76203918,1,N,-74.0138092,40.71487045,1,20,0,0.5,2,0,0.3,22.8
2,10-03-2016 07:09,10-03-2016 07:16,1,0.96,-73.98972321,40.75671768,1,N,-73.97759247,40.75229645,1,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 07:09,10-03-2016 07:22,5,2.95,-73.97828674,40.74559784,1,N,-73.95446777,40.78156662,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 07:09,10-03-2016 07:20,1,2.67,-73.94641876,40.77569962,1,N,-73.97360229,40.75178909,1,10.5,0,0.5,1.7,0,0.3,13
2,10-03-2016 07:09,10-03-2016 07:25,4,2.99,-73.95439911,40.78361893,1,N,-73.98925018,40.77273178,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 07:09,10-03-2016 07:24,1,4.2,-73.94860077,40.77054977,1,N,-73.92585754,40.81719971,1,15.5,0,0.5,2,0,0.3,18.3
2,10-03-2016 07:09,10-03-2016 07:36,1,11.43,-73.87612915,40.77179337,5,N,-73.97214508,40.84741211,1,90,0,0.5,8,18.04,0.3,116.84
2,10-03-2016 07:10,10-03-2016 07:26,1,2.55,-73.97775269,40.78322983,1,N,-73.97789764,40.75548172,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 07:10,10-03-2016 07:22,1,3.9,-73.91004944,40.74565125,1,N,-73.97057343,40.76152039,2,13.5,0,0.5,0,0,0.3,14.3
2,10-03-2016 07:10,10-03-2016 07:24,1,2.68,-73.96591187,40.76231003,1,N,-73.97683716,40.78852081,1,12,0,0.5,2,0,0.3,14.8
2,10-03-2016 07:10,10-03-2016 07:23,3,2.31,-73.98921204,40.76377869,1,N,-73.99559784,40.73913956,2,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 07:10,10-03-2016 07:20,2,1.99,-73.99119568,40.7497673,1,N,-73.96914673,40.76148987,1,9.5,0,0.5,3.09,0,0.3,13.39
2,10-03-2016 07:10,10-03-2016 07:15,1,1.33,-73.95760345,40.77441788,1,N,-73.97119141,40.76148605,1,6.5,0,0.5,0.73,0,0.3,8.03
2,10-03-2016 07:10,10-03-2016 07:56,1,13.92,-73.99381256,40.69589996,1,N,-73.77639771,40.64556885,1,46.5,0,0.5,9.46,0,0.3,56.76
2,10-03-2016 07:10,10-03-2016 07:16,1,1.57,-74.01563263,40.71511841,1,N,-74.00743866,40.70328522,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:10,10-03-2016 07:16,2,1.5,-73.99741364,40.74156952,1,N,-73.98181915,40.75569916,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 07:10,10-03-2016 07:21,1,2.44,-73.9836731,40.73271179,1,N,-74.01003265,40.71295929,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 07:10,10-03-2016 08:21,6,19.02,-73.7818222,40.64477921,2,N,-74.00402069,40.74047852,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 07:10,10-03-2016 07:31,1,6.36,-73.97985077,40.765625,1,N,-74.00426483,40.70721817,1,22,0,0.5,5.7,0,0.3,28.5
2,10-03-2016 07:10,10-03-2016 07:18,1,1.57,-73.98555756,40.73535156,1,N,-73.97633362,40.75376892,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 07:10,10-03-2016 07:23,5,2.11,-73.95298004,40.76804352,1,N,-73.97851563,40.75498962,1,10.5,0,0.5,1,0,0.3,12.3
2,10-03-2016 07:10,10-03-2016 07:14,5,1.55,-73.99191284,40.74406815,1,N,-73.97756958,40.7632103,1,6.5,0,0.5,1,0,0.3,8.3
2,10-03-2016 07:10,10-03-2016 07:16,1,1.5,-73.99702454,40.74913406,1,N,-74.0001297,40.73129272,1,7,0,0.5,5,0,0.3,12.8
2,10-03-2016 07:10,10-03-2016 07:24,1,2.29,-73.9779892,40.74583054,1,N,-73.98191071,40.76873016,1,11.5,0,0.5,2,0,0.3,14.3
2,10-03-2016 07:10,10-03-2016 07:20,1,1.63,-73.98112488,40.7421875,1,N,-73.97586823,40.76044846,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 07:10,10-03-2016 07:14,5,0.73,-73.96128082,40.76023102,1,N,-73.96913147,40.760849,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:10,10-03-2016 07:24,5,6.72,-73.86589813,40.73165131,1,N,-73.9743576,40.7466507,2,20.5,0,0.5,0,5.54,0.3,26.84
2,10-03-2016 07:10,10-03-2016 07:15,2,0.95,-73.99056244,40.75579834,1,N,-73.98114014,40.76587677,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:10,10-03-2016 07:17,3,1.36,-73.98444366,40.72869873,1,N,-74.00135803,40.73524094,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 07:10,10-03-2016 07:16,5,1.09,-73.94770813,40.77524948,1,N,-73.95900726,40.76436996,1,6.5,0,0.5,1.46,0,0.3,8.76
2,10-03-2016 07:10,10-03-2016 07:14,4,1.16,-73.97907257,40.78749084,1,N,-73.98950195,40.77299118,1,5.5,0,0.5,1.58,0,0.3,7.88
2,10-03-2016 07:10,10-03-2016 07:28,6,4.97,-73.98516083,40.76942062,1,N,-74.01508331,40.71131134,1,17.5,0,0.5,3.66,0,0.3,21.96
2,10-03-2016 07:10,10-03-2016 08:00,5,17.83,-74.00121307,40.74166107,2,N,-73.78890228,40.64147186,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 07:10,10-03-2016 07:15,1,0.94,-73.9770813,40.77993011,1,N,-73.97795105,40.78879166,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 07:10,10-03-2016 07:46,1,16.3,-73.97094727,40.7549324,2,N,-73.79029083,40.64369202,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 07:10,10-03-2016 07:23,1,2.89,-73.94547272,40.77391052,1,N,-73.98329926,40.7710495,2,12,0,0.5,0,0,0.3,12.8
2,10-03-2016 07:10,10-03-2016 07:19,1,1.87,-73.98493958,40.73638153,1,N,-73.97766876,40.75807953,1,9,0,0.5,2.45,0,0.3,12.25
2,10-03-2016 07:10,10-03-2016 07:19,5,2.52,-73.98378754,40.74370956,1,N,-74.00788879,40.71221161,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 07:10,10-03-2016 07:17,5,2.38,-74.00079346,40.73205566,1,N,-73.97964478,40.76113129,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 07:10,10-03-2016 07:18,1,1.05,-73.97052002,40.75588989,1,N,-73.9750824,40.76422119,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 07:10,10-03-2016 07:14,1,1.25,-73.96473694,40.79174042,1,N,-73.96096802,40.77835464,1,6,0,0.5,1,0,0.3,7.8
2,10-03-2016 07:10,10-03-2016 07:25,3,2.95,-73.97801971,40.73293304,1,N,-73.96176147,40.76839066,2,12.5,0,0.5,0,0,0.3,13.3
2,10-03-2016 07:10,10-03-2016 07:39,1,8.46,-73.87286377,40.77401352,1,N,-73.97180939,40.75053787,2,27.5,0,0.5,0,5.54,0.3,33.84
2,10-03-2016 07:10,10-03-2016 07:29,1,5.06,-74.0039978,40.74780273,1,N,-73.94641876,40.77275467,2,17.5,0,0.5,0,0,0.3,18.3
2,10-03-2016 07:10,10-03-2016 07:16,1,0.65,-73.96312714,40.76726151,1,N,-73.95333099,40.76396942,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:10,10-03-2016 07:25,5,2.13,-73.95587921,40.77442551,1,N,-73.97175598,40.76040649,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 07:10,10-03-2016 07:24,2,3.45,-73.95502472,40.7773819,1,N,-73.95290375,40.81536865,1,13,0,0.5,1,0,0.3,14.8
2,10-03-2016 07:10,10-03-2016 07:14,2,0.91,-73.95235443,40.77708054,1,N,-73.95496368,40.7673378,1,5,0,0.5,1,0,0.3,6.8
2,10-03-2016 07:10,10-03-2016 08:06,1,17.89,-73.78601074,40.65182877,2,N,-73.98490143,40.72416687,1,52,0,0.5,0,5.54,0.3,58.34
2,10-03-2016 07:10,10-03-2016 08:15,2,17.18,-73.78951263,40.64728928,2,N,-73.98111725,40.75603104,2,52,0,0.5,0,0,0.3,52.8
2,10-03-2016 07:10,10-03-2016 07:18,1,1.3,-73.98458862,40.74297714,1,N,-73.99776459,40.75319672,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 07:10,10-03-2016 07:21,3,5.36,-73.97792816,40.73386002,1,N,-74.01045227,40.72153091,2,16.5,0,0.5,0,0,0.3,17.3
2,10-03-2016 07:10,10-03-2016 07:22,6,3.5,-74.00809479,40.73859024,1,N,-74.00701904,40.70576096,1,12.5,0,0.5,2.5,0,0.3,15.8
2,10-03-2016 07:10,10-03-2016 07:15,6,1.15,-73.97900391,40.73615646,1,N,-73.98610687,40.72669601,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 07:10,10-03-2016 07:14,5,0.93,-73.99159241,40.74975967,1,N,-73.9878006,40.74113083,1,5,0,0.5,1.2,0,0.3,7
2,10-03-2016 07:10,10-03-2016 07:29,1,3.81,-73.99410248,40.75123978,1,N,-73.95361328,40.77949905,1,16,0,0.5,3.36,0,0.3,20.16
2,10-03-2016 07:10,10-03-2016 07:26,4,5.56,-74.009552,40.70598602,1,N,-73.9757309,40.75527573,1,18.5,0,0.5,2.5,0,0.3,21.8
2,10-03-2016 07:10,10-03-2016 07:19,1,3.05,-73.97148132,40.74407959,1,N,-73.99526215,40.72517014,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 07:10,10-03-2016 07:12,1,0.54,-73.9803772,40.76581955,1,N,-73.99133301,40.77040863,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 07:10,10-03-2016 07:23,2,2.52,-73.95574951,40.78254318,1,N,-73.98008728,40.75592804,2,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 07:10,10-03-2016 07:13,6,0.5,-73.94909668,40.78502655,1,N,-73.95285797,40.78917694,1,4,0,0.5,1,0,0.3,5.8
2,10-03-2016 07:10,10-03-2016 07:15,4,1.23,-73.99731445,40.72201538,1,N,-73.9885788,40.73708344,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:10,10-03-2016 07:19,1,1.2,-74.00485992,40.73767471,1,N,-73.99419403,40.72831345,1,7.5,0,0.5,1,0,0.3,9.3
2,10-03-2016 07:10,10-03-2016 07:27,1,7.11,-73.95269775,40.77652359,1,N,-74.009758,40.70216751,1,22,0,0.5,4.56,0,0.3,27.36
2,10-03-2016 07:10,10-03-2016 07:16,2,1.27,-73.99170685,40.74988174,1,N,-73.97724915,40.73883057,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:10,10-03-2016 07:21,5,2.38,-73.98369598,40.72970963,1,N,-73.99362946,40.75199509,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 07:10,10-03-2016 08:15,3,17.56,-73.78912354,40.64717102,2,N,-73.94302368,40.79004669,1,52,0,0.5,5,5.54,0.3,63.34
2,10-03-2016 07:10,10-03-2016 07:23,2,1.79,-73.96248627,40.75630188,1,N,-73.98831177,40.76945114,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 07:10,10-03-2016 07:34,1,5.57,-73.99284363,40.73008728,1,N,-73.98015594,40.78386688,1,21.5,0,0.5,1,0,0.3,23.3
2,10-03-2016 07:10,10-03-2016 07:21,1,2.86,0,0,1,N,0,0,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 07:10,10-03-2016 07:18,1,1.54,-73.96767426,40.7600975,1,N,-73.97924042,40.7735405,1,8,0,0.5,2.2,0,0.3,11
2,10-03-2016 07:10,10-03-2016 07:18,3,1.47,-73.9516983,40.77017212,1,N,-73.9563446,40.7841301,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 07:10,10-03-2016 07:16,1,1.89,-73.99484253,40.74002075,1,N,-73.97991943,40.76369858,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:10,10-03-2016 07:20,1,1.59,-73.98799133,40.71879196,1,N,-73.98442841,40.7371254,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 07:10,10-03-2016 07:33,1,4.94,-73.93482971,40.76454163,1,N,-73.99160004,40.75000381,1,19,0,0.5,4.95,0,0.3,24.75
2,10-03-2016 07:10,10-03-2016 07:19,1,1.62,-73.99060059,40.75562668,1,N,-73.97065735,40.76339722,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 07:10,10-03-2016 07:16,3,2.09,-74.00868988,40.71886063,1,N,-74.00773621,40.74710083,1,8.5,0,0.5,1.2,0,0.3,10.5
2,10-03-2016 07:10,10-03-2016 07:19,1,1.24,-73.99085236,40.75065994,1,N,-73.97403717,40.74069977,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 07:10,10-03-2016 07:21,1,1.42,-74.00003815,40.76134872,1,N,-73.97576904,40.75120163,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 07:10,10-03-2016 07:30,1,8.1,-73.95970917,40.58744431,1,N,-74.02568817,40.63999557,2,25.5,0,0.5,0,0,0.3,26.3
2,10-03-2016 07:10,10-03-2016 07:15,1,1.28,-73.95791626,40.77919769,1,N,-73.96942902,40.7636261,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:10,10-03-2016 07:23,1,2.45,-73.95604706,40.76388168,1,N,-73.95108032,40.79159927,2,11,0,0.5,0,0,0.3,11.8
2,10-03-2016 07:10,10-03-2016 07:13,1,0.76,-73.99150848,40.74391937,1,N,-73.99961853,40.73873138,1,4.5,0,0.5,0.7,0,0.3,6
2,10-03-2016 07:10,10-03-2016 07:52,1,17.38,-73.99745178,40.7210083,2,N,-73.79051208,40.64408875,1,52,0,0.5,10.56,0,0.3,63.36
2,10-03-2016 07:10,10-03-2016 07:24,6,2.89,-73.96871948,40.78649139,1,N,-73.98330688,40.75593948,1,12.5,0,0.5,1,0,0.3,14.3
2,10-03-2016 07:10,10-03-2016 07:29,5,4,-73.98330688,40.74473572,1,N,-73.96950531,40.78962708,1,16.5,0,0.5,4.32,0,0.3,21.62
2,10-03-2016 07:10,10-03-2016 07:16,1,0.61,-73.96315765,40.77776718,1,N,-73.9586792,40.77240753,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:10,10-03-2016 07:17,1,1.4,-73.98317719,40.72283936,1,N,-73.99897003,40.73413849,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 07:10,10-03-2016 07:30,1,2.71,-73.99012756,40.68964767,1,N,-74.01340485,40.71522903,1,14.5,0,0.5,3.82,0,0.3,19.12
2,10-03-2016 07:10,10-03-2016 07:13,5,0.63,-73.99008179,40.75521088,1,N,-73.98297882,40.76131058,1,4.5,0,0.5,1.32,0,0.3,6.62
2,10-03-2016 07:10,10-03-2016 07:24,2,3.66,-73.95983124,40.79842377,1,N,-73.99360657,40.75561142,1,13.5,0,0.5,1.5,0,0.3,15.8
2,10-03-2016 07:10,10-03-2016 07:12,6,0.44,-73.99681091,40.73728561,1,N,-74.00003052,40.74119568,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 07:10,10-03-2016 07:21,2,2.4,-73.99887085,40.73963928,1,N,-74.01052856,40.70972061,1,10,0,0.5,1,0,0.3,11.8
2,10-03-2016 07:10,10-03-2016 07:14,6,0.92,-73.95905304,40.7776413,1,N,-73.95321655,40.78865814,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:10,10-03-2016 07:21,2,3.09,-73.98394012,40.77967834,1,N,-73.98416901,40.76084518,1,11.5,0,0.5,1,0,0.3,13.3
2,10-03-2016 07:10,10-03-2016 07:44,1,12.25,-73.86273956,40.76950073,1,N,-73.99318695,40.75207901,1,36.5,0,0.5,8.57,5.54,0.3,51.41
2,10-03-2016 07:10,10-03-2016 07:24,3,3.14,-73.96897125,40.80105591,1,N,-73.98165131,40.76224518,1,12.5,0,0.5,0,0,0.3,13.3
2,10-03-2016 07:10,10-03-2016 07:33,1,9.07,-73.95116425,40.77875519,1,N,-74.01139069,40.72156525,1,28,0,0.5,3,0,0.3,31.8
2,10-03-2016 07:10,10-03-2016 08:31,1,19.47,-73.78205872,40.64476776,2,N,-73.95470428,40.78932571,1,52,0,0.5,15,5.54,0.3,73.34
2,10-03-2016 07:10,10-03-2016 07:24,1,5.5,-73.95974731,40.81408691,1,N,-73.91270447,40.87284088,1,18,0,0.5,1.2,0,0.3,20
2,10-03-2016 07:10,10-03-2016 07:15,1,0.74,-74.00723267,40.73395157,1,N,-74.00816345,40.74211884,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:10,10-03-2016 07:22,2,2.28,-73.98999023,40.6897583,1,N,-74.00488281,40.70706177,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 07:10,10-03-2016 07:47,2,12.55,-73.86334991,40.76993942,1,N,-73.98371124,40.7589798,1,38,0,0.5,8.87,5.54,0.3,53.21
2,10-03-2016 07:10,10-03-2016 07:16,2,1.34,-73.95610809,40.76789856,1,N,-73.97215271,40.75991058,1,7,0,0.5,1.17,0,0.3,8.97
2,10-03-2016 07:10,10-03-2016 07:15,1,1.29,-73.96859741,40.75918961,1,N,-73.9538269,40.77109146,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 07:10,10-03-2016 07:39,6,5.78,-73.98378754,40.73790359,1,N,-73.96396637,40.80270386,1,22.5,0,0.5,1,0,0.3,24.3
2,10-03-2016 07:10,10-03-2016 07:22,3,2.8,-74.00814056,40.72264099,1,N,-73.98293304,40.75603867,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 07:10,10-03-2016 07:23,2,3.06,-73.99420929,40.751091,1,N,-73.97453308,40.78850937,1,12,0,0.5,0,0,0.3,12.8
2,10-03-2016 07:10,10-03-2016 07:15,1,0.62,-73.97646332,40.75213242,1,N,-73.97272491,40.74682236,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:10,10-03-2016 07:17,2,1.62,-73.98648834,40.73981094,1,N,-74.00058746,40.73009109,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:10,10-03-2016 07:13,2,0.46,-73.97732544,40.75047684,1,N,-73.9804306,40.74533844,1,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 07:10,10-03-2016 07:24,1,3.05,-73.96127319,40.79874039,1,N,-73.97751617,40.7644577,1,12,0,0.5,1.28,0,0.3,14.08
2,10-03-2016 07:10,10-03-2016 07:18,6,1.26,-73.9380188,40.81235123,1,N,-73.95287323,40.8158989,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 07:10,10-03-2016 07:40,1,5.36,-73.95027924,40.77571106,1,N,-74.00726318,40.72883987,2,22.5,0,0.5,0,0,0.3,23.3
2,10-03-2016 07:10,10-03-2016 07:45,1,11.27,-73.98947906,40.7190094,1,N,-73.86540985,40.77077103,1,36,0,0.5,8.47,5.54,0.3,50.81
2,10-03-2016 07:10,10-03-2016 07:13,1,0.45,-73.96904755,40.76107025,1,N,-73.97619629,40.76414871,1,4,0,0.5,1.44,0,0.3,6.24
2,10-03-2016 07:10,10-03-2016 07:16,2,0.74,-73.99073792,40.75563812,1,N,-73.97989655,40.75466156,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:10,10-03-2016 07:23,1,2.84,-73.94911194,40.77325821,1,N,-73.98898315,40.7767601,2,12,0,0.5,0,0,0.3,12.8
2,10-03-2016 07:10,10-03-2016 07:15,2,0.9,-73.99432373,40.75102234,1,N,-73.98586273,40.76068878,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 07:10,10-03-2016 07:16,1,1.18,-73.98267365,40.73961639,1,N,-73.99092865,40.75033188,1,6,0,0.5,1.08,0,0.3,7.88
2,10-03-2016 07:10,10-03-2016 07:14,1,0.62,-73.96591187,40.75838089,1,N,-73.96587372,40.76453018,1,5,0,0.5,1.16,0,0.3,6.96
